filename,instruction,input,output
IMG_4710.jpeg,Rephrase the question,What is the name of the restaurant on the right?,"Is there a restaurant visible on the right side of the image? If yes, can you read the name of the restaurant?"
IMG_4710.jpeg,Rephrase the question,What is the color of the floor?,Can you identify the color of the flooring in the image?
IMG_4710.jpeg,Rephrase the question,What is the color of the ceiling?,Can you identify the color of the ceiling in the image?
IMG_4710.jpeg,Rephrase the question,What is the material of the floor?,Can you identify the material used for the flooring in the image?
IMG_4710.jpeg,Rephrase the question,What is the material of the ceiling?,Can you identify the material used for the ceiling in the image?
IMG_4710.jpeg,Rephrase the question,What is the shape of the tables?,Can you describe the shape of the tables visible in the image?
IMG_4710.jpeg,Rephrase the question,What is the material of the tables?,Can you identify the material used for the tables in the image?
IMG_4710.jpeg,Rephrase the question,What is the shape of the chairs?,Can you describe the shape of the chairs visible in the image?
IMG_4710.jpeg,Rephrase the question,What is the material of the chairs?,Can you identify the material used for the chairs in the image?
IMG_4710.jpeg,Rephrase the question,What is the color of the chairs?,Can you identify the color of the chairs visible in the image?
IMG_4710.jpeg,Rephrase the question,What is the color of the tables?,Can you identify the color of the tables visible in the image?
IMG_4710.jpeg,Rephrase the question,How many chairs are there?,Can you count the number of chairs visible in the image?
IMG_4710.jpeg,Rephrase the question,How many tables are there?,Can you count the number of tables visible in the image?
IMG_4710.jpeg,Rephrase the question,What is the name of the sign on the right?,"Is there a sign visible on the right side of the image? If yes, can you read the name on the sign?"
IMG_4710.jpeg,Rephrase the question,What is the text on the sign on the right?,"Is there a sign visible on the right side of the image? If yes, can you read the text on the sign?"
IMG_4710.jpeg,Rephrase the question,What is the phone number on the sign on the right?,"Is there a sign visible on the right side of the image? If yes, can you read the phone number on the sign?"
IMG_4710.jpeg,Rephrase the question,What is the name of the mall?,"Is there a mall visible in the image? If yes, can you read the name of the mall?"
IMG_4710.jpeg,Rephrase the question,Where is the mall located?,"Is there a mall visible in the image? If yes, can you identify the location of the mall?"
IMG_4710.jpeg,Rephrase the question,What are the hours of operation of the mall?,"Is there a mall visible in the image? If yes, can you find the hours of operation for the mall?"
IMG_4710.jpeg,Rephrase the question,What is the name of the city where the mall is located?,"Is there a mall visible in the image? If yes, can you identify the city where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What is the name of the state where the mall is located?,"Is there a mall visible in the image? If yes, can you identify the state where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What is the name of the country where the mall is located?,"Is there a mall visible in the image? If yes, can you identify the country where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What is the climate like in the city where the mall is located?,"Is there a mall visible in the image? If yes, can you describe the climate of the city where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What is the population of the city where the mall is located?,"Is there a mall visible in the image? If yes, can you find the population of the city where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What is the economy of the city where the mall is located?,"Is there a mall visible in the image? If yes, can you describe the economy of the city where the mall is located?"
IMG_4710.jpeg,Rephrase the question,What are the major industries in the city where the mall is located?,"Is there a mall visible in the image? If yes, can you identify the major industries in the city where the mall is located?"
IMG_4721.jpeg,Rephrase the question,What brand is the microwave?,Can you identify the brand of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the size of the microwave?,What is the approximate size of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What color is the microwave?,What color is the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What type of door does the microwave have?,"What type of door does the microwave in the image have? (e.g., swing, pull-down, etc.)"
IMG_4721.jpeg,Rephrase the question,What is the control panel like?,Can you describe the control panel of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the features of the microwave?,What features can you identify on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the wattage of the microwave?,Can you find the wattage of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the capacity of the microwave?,What is the approximate capacity of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the dimensions of the microwave?,Can you provide the dimensions of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the weight of the microwave?,Can you estimate the weight of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the warranty on the microwave?,Is there any warranty information visible on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the price of the microwave?,Can you find the price of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,Where can I buy the microwave?,Is there any information on where to purchase the microwave in the image?
IMG_4721.jpeg,Rephrase the question,How do I use the microwave?,Are there any instructions or diagrams on how to use the microwave in the image?
IMG_4721.jpeg,Rephrase the question,How do I clean the microwave?,Are there any cleaning instructions visible on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,How do I troubleshoot the microwave?,Are there any troubleshooting tips or instructions on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the safety features of the microwave?,Can you identify any safety features on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the pros and cons of the microwave?,Are there any visible pros or cons listed for the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the reviews of the microwave?,Are there any reviews or ratings visible for the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the energy efficiency of the microwave?,Is there any information on the energy efficiency of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the noise level of the microwave?,Can you estimate the noise level of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the lifespan of the microwave?,Is there any information on the expected lifespan of the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What is the best way to dispose of the microwave?,Are there any disposal instructions or recommendations visible on the microwave in the image?
IMG_4721.jpeg,Rephrase the question,What are the alternatives to the microwave?,Are there any alternative appliances or methods mentioned in the image that could replace a microwave?
IMG_4721.jpeg,Rephrase the question,What is the history of the microwave?,Is there any historical information or context about the microwave in the image?
IMG_4721.jpeg,Rephrase the question,Who invented the microwave?,Is the inventor of the microwave mentioned in the image?
IMG_4721.jpeg,Rephrase the question,When was the microwave invented?,Is the invention date of the microwave visible in the image?
IMG_4721.jpeg,Rephrase the question,Where was the microwave invented?,Is the location where the microwave was invented mentioned in the image?
IMG_4721.jpeg,Rephrase the question,How has the microwave changed over time?,Are there any visible indications of how the microwave has evolved over time in the image?
IMG_4721.jpeg,Rephrase the question,What is the future of the microwave? ,Are there any predictions or insights about the future of microwave technology in the image?
IMG_4695.jpeg,Rephrase the question,How many different types of drinks are in the image?,"Do you see any different types of drinks in the image? If yes, how many different types of drinks are there?"
IMG_4695.jpeg,Rephrase the question,What is the most common type of drink in the image?,Which type of drink appears most frequently in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of drink in the image?,Which type of drink appears least frequently in the image?
IMG_4695.jpeg,Rephrase the question,What is the most popular brand of drink in the image?,Which brand of drink is most prominently displayed in the image?
IMG_4695.jpeg,Rephrase the question,What is the least popular brand of drink in the image?,Which brand of drink is least prominently displayed in the image?
IMG_4695.jpeg,Rephrase the question,What is the most expensive drink in the image?,Which drink in the image is likely to be the most expensive?
IMG_4695.jpeg,Rephrase the question,What is the least expensive drink in the image?,Which drink in the image is likely to be the least expensive?
IMG_4695.jpeg,Rephrase the question,What is the most common size of drink in the image?,What is the most common size of drink container in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common size of drink in the image?,What is the least common size of drink container in the image?
IMG_4695.jpeg,Rephrase the question,What is the most popular flavor of drink in the image?,Which flavor of drink is most prominently featured in the image?
IMG_4695.jpeg,Rephrase the question,What is the least popular flavor of drink in the image?,Which flavor of drink is least prominently featured in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of packaging for drinks in the image?,What type of packaging is most commonly used for drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of packaging for drinks in the image?,What type of packaging is least commonly used for drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common color of drink in the image?,What is the most common color of drink in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common color of drink in the image?,What is the least common color of drink in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of label on drinks in the image?,What type of label material is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of label on drinks in the image?,What type of label material is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common language on the labels of drinks in the image?,What language is most commonly used on drink labels in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common language on the labels of drinks in the image?,What language is least commonly used on drink labels in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of closure on drinks in the image?,What type of closure is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of closure on drinks in the image?,What type of closure is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of logo on drinks in the image?,What type of logo design is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of logo on drinks in the image?,What type of logo design is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of slogan on drinks in the image?,What type of slogan is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of slogan on drinks in the image?,What type of slogan is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of image on drinks in the image?,What type of image is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of image on drinks in the image?,What type of image is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of background on drinks in the image?,What type of background color is most commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the least common type of background on drinks in the image?,What type of background color is least commonly used on drinks in the image?
IMG_4695.jpeg,Rephrase the question,What is the most common type of font on drinks in the image?,What type of font is most commonly used on drinks in the image?
